"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 13:18:05 GMT 2024","Tue Oct 22 13:18:05 GMT 2024","699","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"passed","Tue Oct 22 13:17:57 GMT 2024","Tue Oct 22 13:17:58 GMT 2024","756","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"failed","Tue Oct 22 13:19:08 GMT 2024","Tue Oct 22 13:19:09 GMT 2024","778","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"failed","Tue Oct 22 13:17:55 GMT 2024","Tue Oct 22 13:17:56 GMT 2024","697","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"passed","Tue Oct 22 13:17:47 GMT 2024","Tue Oct 22 13:17:48 GMT 2024","743","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"passed","Tue Oct 22 13:17:48 GMT 2024","Tue Oct 22 13:17:49 GMT 2024","738","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Tue Oct 22 13:19:36 GMT 2024","Tue Oct 22 13:19:37 GMT 2024","687","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Tue Oct 22 13:18:32 GMT 2024","Tue Oct 22 13:18:33 GMT 2024","697","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"failed","Tue Oct 22 13:19:47 GMT 2024","Tue Oct 22 13:19:47 GMT 2024","686","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"passed","Tue Oct 22 13:17:39 GMT 2024","Tue Oct 22 13:17:40 GMT 2024","870","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"failed","Tue Oct 22 13:18:54 GMT 2024","Tue Oct 22 13:18:54 GMT 2024","698","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
