"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 07 13:18:05 GMT 2024","Mon Oct 07 13:18:06 GMT 2024","706","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"failed","Mon Oct 07 13:19:17 GMT 2024","Mon Oct 07 13:19:18 GMT 2024","692","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"failed","Mon Oct 07 13:17:47 GMT 2024","Mon Oct 07 13:17:48 GMT 2024","746","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"failed","Mon Oct 07 13:18:13 GMT 2024","Mon Oct 07 13:18:14 GMT 2024","708","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"passed","Mon Oct 07 13:18:10 GMT 2024","Mon Oct 07 13:18:10 GMT 2024","680","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"failed","Mon Oct 07 13:18:17 GMT 2024","Mon Oct 07 13:18:17 GMT 2024","698","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"passed","Mon Oct 07 13:17:57 GMT 2024","Mon Oct 07 13:17:57 GMT 2024","702","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"failed","Mon Oct 07 13:17:35 GMT 2024","Mon Oct 07 13:17:36 GMT 2024","739","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"passed","Mon Oct 07 13:19:06 GMT 2024","Mon Oct 07 13:19:07 GMT 2024","718","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"failed","Mon Oct 07 13:19:10 GMT 2024","Mon Oct 07 13:19:11 GMT 2024","720","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"passed","Mon Oct 07 13:17:32 GMT 2024","Mon Oct 07 13:17:32 GMT 2024","722","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"failed","Mon Oct 07 13:18:57 GMT 2024","Mon Oct 07 13:18:58 GMT 2024","712","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"passed","Mon Oct 07 13:17:43 GMT 2024","Mon Oct 07 13:17:43 GMT 2024","676","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"failed","Mon Oct 07 13:18:53 GMT 2024","Mon Oct 07 13:18:54 GMT 2024","720","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Mon Oct 07 13:17:23 GMT 2024","Mon Oct 07 13:17:24 GMT 2024","814","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"failed","Mon Oct 07 13:18:20 GMT 2024","Mon Oct 07 13:18:21 GMT 2024","710","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"failed","Mon Oct 07 13:18:24 GMT 2024","Mon Oct 07 13:18:25 GMT 2024","743","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"failed","Mon Oct 07 13:18:50 GMT 2024","Mon Oct 07 13:18:50 GMT 2024","705","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Mon Oct 07 13:17:39 GMT 2024","Mon Oct 07 13:17:40 GMT 2024","764","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"failed","Mon Oct 07 13:18:31 GMT 2024","Mon Oct 07 13:18:32 GMT 2024","714","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"passed","Mon Oct 07 13:18:07 GMT 2024","Mon Oct 07 13:18:08 GMT 2024","708","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
"passed","Mon Oct 07 13:17:42 GMT 2024","Mon Oct 07 13:17:43 GMT 2024","667","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"passed","Mon Oct 07 13:19:18 GMT 2024","Mon Oct 07 13:19:19 GMT 2024","711","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"passed","Mon Oct 07 13:19:07 GMT 2024","Mon Oct 07 13:19:07 GMT 2024","659","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"failed","Mon Oct 07 13:17:52 GMT 2024","Mon Oct 07 13:17:53 GMT 2024","696","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Mon Oct 07 13:19:40 GMT 2024","Mon Oct 07 13:19:40 GMT 2024","712","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Mon Oct 07 13:19:14 GMT 2024","Mon Oct 07 13:19:14 GMT 2024","716","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"passed","Mon Oct 07 13:17:41 GMT 2024","Mon Oct 07 13:17:41 GMT 2024","717","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"passed","Mon Oct 07 13:17:41 GMT 2024","Mon Oct 07 13:17:42 GMT 2024","753","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"passed","Mon Oct 07 13:19:02 GMT 2024","Mon Oct 07 13:19:02 GMT 2024","716","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"passed","Mon Oct 07 13:18:02 GMT 2024","Mon Oct 07 13:18:03 GMT 2024","776","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Mon Oct 07 13:18:46 GMT 2024","Mon Oct 07 13:18:47 GMT 2024","699","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"failed","Mon Oct 07 13:19:32 GMT 2024","Mon Oct 07 13:19:33 GMT 2024","697","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"passed","Mon Oct 07 13:18:09 GMT 2024","Mon Oct 07 13:18:10 GMT 2024","691","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Mon Oct 07 13:17:56 GMT 2024","Mon Oct 07 13:17:56 GMT 2024","717","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Mon Oct 07 13:18:27 GMT 2024","Mon Oct 07 13:18:28 GMT 2024","697","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Mon Oct 07 13:17:32 GMT 2024","Mon Oct 07 13:17:33 GMT 2024","679","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Mon Oct 07 13:18:39 GMT 2024","Mon Oct 07 13:18:39 GMT 2024","701","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Mon Oct 07 13:17:26 GMT 2024","Mon Oct 07 13:17:27 GMT 2024","796","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"passed","Mon Oct 07 13:17:57 GMT 2024","Mon Oct 07 13:17:58 GMT 2024","664","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"failed","Mon Oct 07 13:19:29 GMT 2024","Mon Oct 07 13:19:29 GMT 2024","700","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"failed","Mon Oct 07 13:19:22 GMT 2024","Mon Oct 07 13:19:22 GMT 2024","705","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Mon Oct 07 13:19:05 GMT 2024","Mon Oct 07 13:19:06 GMT 2024","710","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
