"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 13:17:17 GMT 2024","Mon Sep 23 13:17:18 GMT 2024","659","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"failed","Mon Sep 23 13:17:55 GMT 2024","Mon Sep 23 13:17:55 GMT 2024","691","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"failed","Mon Sep 23 13:18:35 GMT 2024","Mon Sep 23 13:18:35 GMT 2024","715","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Mon Sep 23 13:19:17 GMT 2024","Mon Sep 23 13:19:18 GMT 2024","687","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Mon Sep 23 13:17:43 GMT 2024","Mon Sep 23 13:17:44 GMT 2024","684","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"failed","Mon Sep 23 13:17:51 GMT 2024","Mon Sep 23 13:17:52 GMT 2024","728","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"failed","Mon Sep 23 13:18:09 GMT 2024","Mon Sep 23 13:18:10 GMT 2024","719","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Mon Sep 23 13:18:51 GMT 2024","Mon Sep 23 13:18:52 GMT 2024","727","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Mon Sep 23 13:17:02 GMT 2024","Mon Sep 23 13:17:03 GMT 2024","708","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Mon Sep 23 13:18:06 GMT 2024","Mon Sep 23 13:18:06 GMT 2024","685","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
