"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 16 13:18:41 GMT 2024","Wed Oct 16 13:18:41 GMT 2024","745","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Wed Oct 16 13:17:48 GMT 2024","Wed Oct 16 13:17:49 GMT 2024","750","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Wed Oct 16 13:18:03 GMT 2024","Wed Oct 16 13:18:04 GMT 2024","752","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"passed","Wed Oct 16 13:18:49 GMT 2024","Wed Oct 16 13:18:50 GMT 2024","755","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"failed","Wed Oct 16 13:18:37 GMT 2024","Wed Oct 16 13:18:38 GMT 2024","741","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Wed Oct 16 13:18:44 GMT 2024","Wed Oct 16 13:18:45 GMT 2024","753","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Wed Oct 16 13:19:29 GMT 2024","Wed Oct 16 13:19:29 GMT 2024","736","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Wed Oct 16 13:19:02 GMT 2024","Wed Oct 16 13:19:02 GMT 2024","743","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Wed Oct 16 13:18:26 GMT 2024","Wed Oct 16 13:18:26 GMT 2024","759","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"passed","Wed Oct 16 13:17:30 GMT 2024","Wed Oct 16 13:17:31 GMT 2024","724","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"passed","Wed Oct 16 13:17:29 GMT 2024","Wed Oct 16 13:17:30 GMT 2024","706","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"failed","Wed Oct 16 13:18:33 GMT 2024","Wed Oct 16 13:18:34 GMT 2024","755","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"passed","Wed Oct 16 13:17:55 GMT 2024","Wed Oct 16 13:17:56 GMT 2024","710","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Wed Oct 16 13:18:22 GMT 2024","Wed Oct 16 13:18:23 GMT 2024","741","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Wed Oct 16 13:17:22 GMT 2024","Wed Oct 16 13:17:22 GMT 2024","743","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"failed","Wed Oct 16 13:19:10 GMT 2024","Wed Oct 16 13:19:11 GMT 2024","741","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Wed Oct 16 13:17:42 GMT 2024","Wed Oct 16 13:17:43 GMT 2024","742","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Wed Oct 16 13:19:25 GMT 2024","Wed Oct 16 13:19:26 GMT 2024","751","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"passed","Wed Oct 16 13:18:55 GMT 2024","Wed Oct 16 13:18:55 GMT 2024","714","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"passed","Wed Oct 16 13:17:35 GMT 2024","Wed Oct 16 13:17:36 GMT 2024","803","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"failed","Wed Oct 16 13:19:14 GMT 2024","Wed Oct 16 13:19:14 GMT 2024","733","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Wed Oct 16 13:17:44 GMT 2024","Wed Oct 16 13:17:44 GMT 2024","700","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"passed","Wed Oct 16 13:17:30 GMT 2024","Wed Oct 16 13:17:30 GMT 2024","709","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"passed","Wed Oct 16 13:17:28 GMT 2024","Wed Oct 16 13:17:29 GMT 2024","706","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Wed Oct 16 13:19:21 GMT 2024","Wed Oct 16 13:19:22 GMT 2024","749","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"failed","Wed Oct 16 13:17:12 GMT 2024","Wed Oct 16 13:17:13 GMT 2024","802","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"passed","Wed Oct 16 13:17:09 GMT 2024","Wed Oct 16 13:17:10 GMT 2024","866","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"failed","Wed Oct 16 13:17:34 GMT 2024","Wed Oct 16 13:17:34 GMT 2024","753","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"passed","Wed Oct 16 13:17:54 GMT 2024","Wed Oct 16 13:17:55 GMT 2024","705","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Wed Oct 16 13:18:29 GMT 2024","Wed Oct 16 13:18:30 GMT 2024","747","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Wed Oct 16 13:17:59 GMT 2024","Wed Oct 16 13:18:00 GMT 2024","750","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"failed","Wed Oct 16 13:19:17 GMT 2024","Wed Oct 16 13:19:18 GMT 2024","749","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"passed","Wed Oct 16 13:17:18 GMT 2024","Wed Oct 16 13:17:18 GMT 2024","761","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"passed","Wed Oct 16 13:17:27 GMT 2024","Wed Oct 16 13:17:27 GMT 2024","754","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"failed","Wed Oct 16 13:17:25 GMT 2024","Wed Oct 16 13:17:26 GMT 2024","762","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"passed","Wed Oct 16 13:17:18 GMT 2024","Wed Oct 16 13:17:19 GMT 2024","719","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Wed Oct 16 13:18:48 GMT 2024","Wed Oct 16 13:18:49 GMT 2024","744","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"failed","Wed Oct 16 13:18:11 GMT 2024","Wed Oct 16 13:18:11 GMT 2024","741","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"failed","Wed Oct 16 13:17:51 GMT 2024","Wed Oct 16 13:17:52 GMT 2024","733","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"failed","Wed Oct 16 13:17:38 GMT 2024","Wed Oct 16 13:17:39 GMT 2024","747","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"passed","Wed Oct 16 13:19:07 GMT 2024","Wed Oct 16 13:19:07 GMT 2024","756","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
