"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 23 13:18:59 GMT 2024","Wed Oct 23 13:19:00 GMT 2024","703","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"passed","Wed Oct 23 13:17:51 GMT 2024","Wed Oct 23 13:17:52 GMT 2024","663","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Wed Oct 23 13:17:38 GMT 2024","Wed Oct 23 13:17:38 GMT 2024","718","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Wed Oct 23 13:17:17 GMT 2024","Wed Oct 23 13:17:18 GMT 2024","766","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"failed","Wed Oct 23 13:18:39 GMT 2024","Wed Oct 23 13:18:39 GMT 2024","704","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"passed","Wed Oct 23 13:17:50 GMT 2024","Wed Oct 23 13:17:50 GMT 2024","705","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"passed","Wed Oct 23 13:17:44 GMT 2024","Wed Oct 23 13:17:45 GMT 2024","707","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Wed Oct 23 13:17:43 GMT 2024","Wed Oct 23 13:17:43 GMT 2024","705","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"passed","Wed Oct 23 13:17:24 GMT 2024","Wed Oct 23 13:17:25 GMT 2024","755","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Wed Oct 23 13:19:14 GMT 2024","Wed Oct 23 13:19:15 GMT 2024","714","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"failed","Wed Oct 23 13:18:47 GMT 2024","Wed Oct 23 13:18:47 GMT 2024","713","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"failed","Wed Oct 23 13:18:31 GMT 2024","Wed Oct 23 13:18:32 GMT 2024","716","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Wed Oct 23 13:19:07 GMT 2024","Wed Oct 23 13:19:08 GMT 2024","712","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Wed Oct 23 13:17:50 GMT 2024","Wed Oct 23 13:17:51 GMT 2024","724","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Wed Oct 23 13:18:24 GMT 2024","Wed Oct 23 13:18:25 GMT 2024","711","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Wed Oct 23 13:17:21 GMT 2024","Wed Oct 23 13:17:22 GMT 2024","802","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"passed","Wed Oct 23 13:17:26 GMT 2024","Wed Oct 23 13:17:27 GMT 2024","681","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"failed","Wed Oct 23 13:18:35 GMT 2024","Wed Oct 23 13:18:36 GMT 2024","717","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"failed","Wed Oct 23 13:17:34 GMT 2024","Wed Oct 23 13:17:35 GMT 2024","707","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Wed Oct 23 13:18:42 GMT 2024","Wed Oct 23 13:18:43 GMT 2024","720","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"failed","Wed Oct 23 13:19:11 GMT 2024","Wed Oct 23 13:19:11 GMT 2024","706","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"passed","Wed Oct 23 13:18:48 GMT 2024","Wed Oct 23 13:18:49 GMT 2024","735","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"failed","Wed Oct 23 13:18:17 GMT 2024","Wed Oct 23 13:18:18 GMT 2024","702","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Wed Oct 23 13:17:08 GMT 2024","Wed Oct 23 13:17:09 GMT 2024","788","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Wed Oct 23 13:17:47 GMT 2024","Wed Oct 23 13:17:48 GMT 2024","696","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Wed Oct 23 13:17:14 GMT 2024","Wed Oct 23 13:17:15 GMT 2024","724","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"passed","Wed Oct 23 13:17:26 GMT 2024","Wed Oct 23 13:17:26 GMT 2024","723","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"failed","Wed Oct 23 13:18:20 GMT 2024","Wed Oct 23 13:18:21 GMT 2024","709","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Wed Oct 23 13:17:55 GMT 2024","Wed Oct 23 13:17:56 GMT 2024","730","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"passed","Wed Oct 23 13:17:40 GMT 2024","Wed Oct 23 13:17:40 GMT 2024","664","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"passed","Wed Oct 23 13:17:23 GMT 2024","Wed Oct 23 13:17:23 GMT 2024","709","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"failed","Wed Oct 23 13:18:02 GMT 2024","Wed Oct 23 13:18:03 GMT 2024","761","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"failed","Wed Oct 23 13:18:13 GMT 2024","Wed Oct 23 13:18:14 GMT 2024","745","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Wed Oct 23 13:18:28 GMT 2024","Wed Oct 23 13:18:28 GMT 2024","711","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"passed","Wed Oct 23 13:17:48 GMT 2024","Wed Oct 23 13:17:49 GMT 2024","808","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"failed","Wed Oct 23 13:17:04 GMT 2024","Wed Oct 23 13:17:05 GMT 2024","758","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"failed","Wed Oct 23 13:17:59 GMT 2024","Wed Oct 23 13:17:59 GMT 2024","706","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
