"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 25 13:18:28 GMT 2024","Wed Sep 25 13:18:29 GMT 2024","742","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"passed","Wed Sep 25 13:18:52 GMT 2024","Wed Sep 25 13:18:53 GMT 2024","756","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"passed","Wed Sep 25 13:18:46 GMT 2024","Wed Sep 25 13:18:47 GMT 2024","767","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"failed","Wed Sep 25 13:20:54 GMT 2024","Wed Sep 25 13:20:55 GMT 2024","744","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"failed","Wed Sep 25 13:19:47 GMT 2024","Wed Sep 25 13:19:48 GMT 2024","768","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Wed Sep 25 13:20:43 GMT 2024","Wed Sep 25 13:20:44 GMT 2024","744","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Wed Sep 25 13:19:24 GMT 2024","Wed Sep 25 13:19:24 GMT 2024","702","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"passed","Wed Sep 25 13:19:25 GMT 2024","Wed Sep 25 13:19:26 GMT 2024","716","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"failed","Wed Sep 25 13:18:51 GMT 2024","Wed Sep 25 13:18:52 GMT 2024","755","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"passed","Wed Sep 25 13:18:48 GMT 2024","Wed Sep 25 13:18:48 GMT 2024","721","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"passed","Wed Sep 25 13:19:23 GMT 2024","Wed Sep 25 13:19:24 GMT 2024","707","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"passed","Wed Sep 25 13:18:34 GMT 2024","Wed Sep 25 13:18:34 GMT 2024","763","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"failed","Wed Sep 25 13:20:35 GMT 2024","Wed Sep 25 13:20:35 GMT 2024","748","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"passed","Wed Sep 25 13:19:06 GMT 2024","Wed Sep 25 13:19:06 GMT 2024","750","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"passed","Wed Sep 25 13:20:23 GMT 2024","Wed Sep 25 13:20:24 GMT 2024","756","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"failed","Wed Sep 25 13:20:27 GMT 2024","Wed Sep 25 13:20:28 GMT 2024","746","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"failed","Wed Sep 25 13:20:50 GMT 2024","Wed Sep 25 13:20:51 GMT 2024","742","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"failed","Wed Sep 25 13:20:10 GMT 2024","Wed Sep 25 13:20:11 GMT 2024","745","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Wed Sep 25 13:19:24 GMT 2024","Wed Sep 25 13:19:25 GMT 2024","703","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Wed Sep 25 13:19:55 GMT 2024","Wed Sep 25 13:19:56 GMT 2024","752","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Wed Sep 25 13:20:58 GMT 2024","Wed Sep 25 13:20:59 GMT 2024","747","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"passed","Wed Sep 25 13:18:53 GMT 2024","Wed Sep 25 13:18:54 GMT 2024","718","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"failed","Wed Sep 25 13:19:04 GMT 2024","Wed Sep 25 13:19:05 GMT 2024","744","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Wed Sep 25 13:19:59 GMT 2024","Wed Sep 25 13:19:59 GMT 2024","747","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Wed Sep 25 13:18:56 GMT 2024","Wed Sep 25 13:18:57 GMT 2024","753","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"failed","Wed Sep 25 13:19:09 GMT 2024","Wed Sep 25 13:19:10 GMT 2024","739","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"failed","Wed Sep 25 13:20:17 GMT 2024","Wed Sep 25 13:20:18 GMT 2024","748","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"failed","Wed Sep 25 13:19:51 GMT 2024","Wed Sep 25 13:19:52 GMT 2024","747","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"passed","Wed Sep 25 13:20:19 GMT 2024","Wed Sep 25 13:20:19 GMT 2024","759","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"failed","Wed Sep 25 13:18:45 GMT 2024","Wed Sep 25 13:18:46 GMT 2024","754","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"failed","Wed Sep 25 13:19:40 GMT 2024","Wed Sep 25 13:19:40 GMT 2024","746","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"failed","Wed Sep 25 13:20:31 GMT 2024","Wed Sep 25 13:20:32 GMT 2024","751","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Wed Sep 25 13:20:22 GMT 2024","Wed Sep 25 13:20:23 GMT 2024","746","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"failed","Wed Sep 25 13:19:43 GMT 2024","Wed Sep 25 13:19:44 GMT 2024","746","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"failed","Wed Sep 25 13:18:32 GMT 2024","Wed Sep 25 13:18:33 GMT 2024","774","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"passed","Wed Sep 25 13:18:25 GMT 2024","Wed Sep 25 13:18:26 GMT 2024","851","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"passed","Wed Sep 25 13:20:36 GMT 2024","Wed Sep 25 13:20:37 GMT 2024","763","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"failed","Wed Sep 25 13:19:20 GMT 2024","Wed Sep 25 13:19:21 GMT 2024","745","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Wed Sep 25 13:18:47 GMT 2024","Wed Sep 25 13:18:48 GMT 2024","719","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"failed","Wed Sep 25 13:18:37 GMT 2024","Wed Sep 25 13:18:38 GMT 2024","750","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Wed Sep 25 13:19:36 GMT 2024","Wed Sep 25 13:19:37 GMT 2024","743","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
