"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 02 13:16:37 GMT 2024","Wed Oct 02 13:16:38 GMT 2024","744","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Wed Oct 02 13:17:01 GMT 2024","Wed Oct 02 13:17:02 GMT 2024","765","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"passed","Wed Oct 02 13:16:36 GMT 2024","Wed Oct 02 13:16:37 GMT 2024","781","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"passed","Wed Oct 02 13:17:15 GMT 2024","Wed Oct 02 13:17:15 GMT 2024","722","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Wed Oct 02 13:17:50 GMT 2024","Wed Oct 02 13:17:51 GMT 2024","765","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Wed Oct 02 13:16:35 GMT 2024","Wed Oct 02 13:16:36 GMT 2024","769","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"failed","Wed Oct 02 13:17:46 GMT 2024","Wed Oct 02 13:17:47 GMT 2024","772","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Wed Oct 02 13:17:31 GMT 2024","Wed Oct 02 13:17:32 GMT 2024","782","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"failed","Wed Oct 02 13:18:20 GMT 2024","Wed Oct 02 13:18:20 GMT 2024","763","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"passed","Wed Oct 02 13:17:15 GMT 2024","Wed Oct 02 13:17:16 GMT 2024","723","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Wed Oct 02 13:17:11 GMT 2024","Wed Oct 02 13:17:12 GMT 2024","762","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Wed Oct 02 13:18:11 GMT 2024","Wed Oct 02 13:18:12 GMT 2024","781","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"passed","Wed Oct 02 13:16:47 GMT 2024","Wed Oct 02 13:16:48 GMT 2024","738","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Wed Oct 02 13:17:43 GMT 2024","Wed Oct 02 13:17:43 GMT 2024","769","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Wed Oct 02 13:18:06 GMT 2024","Wed Oct 02 13:18:07 GMT 2024","773","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Wed Oct 02 13:17:39 GMT 2024","Wed Oct 02 13:17:39 GMT 2024","784","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"passed","Wed Oct 02 13:16:49 GMT 2024","Wed Oct 02 13:16:49 GMT 2024","740","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"failed","Wed Oct 02 13:18:36 GMT 2024","Wed Oct 02 13:18:36 GMT 2024","767","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"failed","Wed Oct 02 13:18:02 GMT 2024","Wed Oct 02 13:18:03 GMT 2024","769","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Wed Oct 02 13:17:13 GMT 2024","Wed Oct 02 13:17:14 GMT 2024","729","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
"failed","Wed Oct 02 13:17:27 GMT 2024","Wed Oct 02 13:17:28 GMT 2024","768","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"failed","Wed Oct 02 13:17:07 GMT 2024","Wed Oct 02 13:17:07 GMT 2024","771","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"failed","Wed Oct 02 13:18:23 GMT 2024","Wed Oct 02 13:18:24 GMT 2024","765","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Wed Oct 02 13:17:54 GMT 2024","Wed Oct 02 13:17:55 GMT 2024","775","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"failed","Wed Oct 02 13:17:35 GMT 2024","Wed Oct 02 13:17:36 GMT 2024","771","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Wed Oct 02 13:17:16 GMT 2024","Wed Oct 02 13:17:17 GMT 2024","726","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"failed","Wed Oct 02 13:18:10 GMT 2024","Wed Oct 02 13:18:10 GMT 2024","761","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"failed","Wed Oct 02 13:16:31 GMT 2024","Wed Oct 02 13:16:32 GMT 2024","765","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Wed Oct 02 13:18:32 GMT 2024","Wed Oct 02 13:18:33 GMT 2024","759","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Wed Oct 02 13:17:19 GMT 2024","Wed Oct 02 13:17:20 GMT 2024","768","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"failed","Wed Oct 02 13:18:40 GMT 2024","Wed Oct 02 13:18:40 GMT 2024","770","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"passed","Wed Oct 02 13:17:03 GMT 2024","Wed Oct 02 13:17:04 GMT 2024","731","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"passed","Wed Oct 02 13:18:16 GMT 2024","Wed Oct 02 13:18:17 GMT 2024","725","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"passed","Wed Oct 02 13:17:14 GMT 2024","Wed Oct 02 13:17:15 GMT 2024","720","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"passed","Wed Oct 02 13:17:02 GMT 2024","Wed Oct 02 13:17:03 GMT 2024","775","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"failed","Wed Oct 02 13:18:51 GMT 2024","Wed Oct 02 13:18:52 GMT 2024","762","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"passed","Wed Oct 02 13:16:48 GMT 2024","Wed Oct 02 13:16:49 GMT 2024","785","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
