"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 14 13:18:17 GMT 2024","Mon Oct 14 13:18:18 GMT 2024","727","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Mon Oct 14 13:19:49 GMT 2024","Mon Oct 14 13:19:49 GMT 2024","688","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Mon Oct 14 13:18:34 GMT 2024","Mon Oct 14 13:18:35 GMT 2024","654","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"failed","Mon Oct 14 13:18:48 GMT 2024","Mon Oct 14 13:18:49 GMT 2024","693","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"passed","Mon Oct 14 13:18:32 GMT 2024","Mon Oct 14 13:18:33 GMT 2024","645","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Mon Oct 14 13:17:52 GMT 2024","Mon Oct 14 13:17:53 GMT 2024","727","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Mon Oct 14 13:18:30 GMT 2024","Mon Oct 14 13:18:30 GMT 2024","723","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Mon Oct 14 13:18:22 GMT 2024","Mon Oct 14 13:18:23 GMT 2024","653","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"failed","Mon Oct 14 13:19:45 GMT 2024","Mon Oct 14 13:19:46 GMT 2024","684","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"passed","Mon Oct 14 13:18:27 GMT 2024","Mon Oct 14 13:18:27 GMT 2024","686","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Mon Oct 14 13:19:41 GMT 2024","Mon Oct 14 13:19:42 GMT 2024","683","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"failed","Mon Oct 14 13:18:21 GMT 2024","Mon Oct 14 13:18:21 GMT 2024","681","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"passed","Mon Oct 14 13:18:31 GMT 2024","Mon Oct 14 13:18:32 GMT 2024","685","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"passed","Mon Oct 14 13:19:42 GMT 2024","Mon Oct 14 13:19:43 GMT 2024","688","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"failed","Mon Oct 14 13:19:03 GMT 2024","Mon Oct 14 13:19:03 GMT 2024","735","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Mon Oct 14 13:19:17 GMT 2024","Mon Oct 14 13:19:18 GMT 2024","690","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Mon Oct 14 13:18:32 GMT 2024","Mon Oct 14 13:18:32 GMT 2024","642","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
"failed","Mon Oct 14 13:19:29 GMT 2024","Mon Oct 14 13:19:29 GMT 2024","701","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"failed","Mon Oct 14 13:19:59 GMT 2024","Mon Oct 14 13:20:00 GMT 2024","701","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"passed","Mon Oct 14 13:18:08 GMT 2024","Mon Oct 14 13:18:09 GMT 2024","668","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"passed","Mon Oct 14 13:17:58 GMT 2024","Mon Oct 14 13:17:58 GMT 2024","670","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Mon Oct 14 13:19:21 GMT 2024","Mon Oct 14 13:19:22 GMT 2024","704","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"passed","Mon Oct 14 13:18:34 GMT 2024","Mon Oct 14 13:18:34 GMT 2024","648","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Mon Oct 14 13:18:52 GMT 2024","Mon Oct 14 13:18:53 GMT 2024","690","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Mon Oct 14 13:18:09 GMT 2024","Mon Oct 14 13:18:09 GMT 2024","644","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
