"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 03 13:18:04 GMT 2024","Thu Oct 03 13:18:05 GMT 2024","715","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"passed","Thu Oct 03 13:17:24 GMT 2024","Thu Oct 03 13:17:25 GMT 2024","757","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"passed","Thu Oct 03 13:17:16 GMT 2024","Thu Oct 03 13:17:17 GMT 2024","835","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Thu Oct 03 13:17:35 GMT 2024","Thu Oct 03 13:17:36 GMT 2024","722","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Thu Oct 03 13:17:39 GMT 2024","Thu Oct 03 13:17:40 GMT 2024","713","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"passed","Thu Oct 03 13:17:26 GMT 2024","Thu Oct 03 13:17:26 GMT 2024","738","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Thu Oct 03 13:17:31 GMT 2024","Thu Oct 03 13:17:32 GMT 2024","743","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"failed","Thu Oct 03 13:18:49 GMT 2024","Thu Oct 03 13:18:50 GMT 2024","714","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"failed","Thu Oct 03 13:17:14 GMT 2024","Thu Oct 03 13:17:14 GMT 2024","715","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"failed","Thu Oct 03 13:19:02 GMT 2024","Thu Oct 03 13:19:03 GMT 2024","713","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"passed","Thu Oct 03 13:18:51 GMT 2024","Thu Oct 03 13:18:51 GMT 2024","735","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"failed","Thu Oct 03 13:19:14 GMT 2024","Thu Oct 03 13:19:14 GMT 2024","717","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"failed","Thu Oct 03 13:17:44 GMT 2024","Thu Oct 03 13:17:45 GMT 2024","723","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"passed","Thu Oct 03 13:17:51 GMT 2024","Thu Oct 03 13:17:52 GMT 2024","775","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
"passed","Thu Oct 03 13:17:15 GMT 2024","Thu Oct 03 13:17:16 GMT 2024","790","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"failed","Thu Oct 03 13:19:10 GMT 2024","Thu Oct 03 13:19:11 GMT 2024","724","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"failed","Thu Oct 03 13:18:26 GMT 2024","Thu Oct 03 13:18:27 GMT 2024","718","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"passed","Thu Oct 03 13:17:26 GMT 2024","Thu Oct 03 13:17:27 GMT 2024","760","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"failed","Thu Oct 03 13:19:06 GMT 2024","Thu Oct 03 13:19:07 GMT 2024","716","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"passed","Thu Oct 03 13:17:41 GMT 2024","Thu Oct 03 13:17:42 GMT 2024","682","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"failed","Thu Oct 03 13:18:34 GMT 2024","Thu Oct 03 13:18:35 GMT 2024","725","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"passed","Thu Oct 03 13:17:52 GMT 2024","Thu Oct 03 13:17:52 GMT 2024","686","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Thu Oct 03 13:18:23 GMT 2024","Thu Oct 03 13:18:23 GMT 2024","726","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"passed","Thu Oct 03 13:17:28 GMT 2024","Thu Oct 03 13:17:29 GMT 2024","696","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"passed","Thu Oct 03 13:17:54 GMT 2024","Thu Oct 03 13:17:54 GMT 2024","688","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"passed","Thu Oct 03 13:18:46 GMT 2024","Thu Oct 03 13:18:47 GMT 2024","739","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"passed","Thu Oct 03 13:17:06 GMT 2024","Thu Oct 03 13:17:07 GMT 2024","880","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"passed","Thu Oct 03 13:17:27 GMT 2024","Thu Oct 03 13:17:28 GMT 2024","783","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"failed","Thu Oct 03 13:18:54 GMT 2024","Thu Oct 03 13:18:55 GMT 2024","716","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"failed","Thu Oct 03 13:19:17 GMT 2024","Thu Oct 03 13:19:18 GMT 2024","715","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"failed","Thu Oct 03 13:17:10 GMT 2024","Thu Oct 03 13:17:11 GMT 2024","773","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Thu Oct 03 13:17:23 GMT 2024","Thu Oct 03 13:17:24 GMT 2024","721","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"failed","Thu Oct 03 13:18:58 GMT 2024","Thu Oct 03 13:18:59 GMT 2024","828","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Thu Oct 03 13:18:45 GMT 2024","Thu Oct 03 13:18:46 GMT 2024","718","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"failed","Thu Oct 03 13:19:21 GMT 2024","Thu Oct 03 13:19:22 GMT 2024","714","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"passed","Thu Oct 03 13:17:52 GMT 2024","Thu Oct 03 13:17:53 GMT 2024","678","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Thu Oct 03 13:18:19 GMT 2024","Thu Oct 03 13:18:20 GMT 2024","715","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Thu Oct 03 13:18:41 GMT 2024","Thu Oct 03 13:18:42 GMT 2024","728","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"passed","Thu Oct 03 13:17:46 GMT 2024","Thu Oct 03 13:17:46 GMT 2024","725","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"passed","Thu Oct 03 13:17:40 GMT 2024","Thu Oct 03 13:17:41 GMT 2024","728","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"failed","Thu Oct 03 13:18:08 GMT 2024","Thu Oct 03 13:18:09 GMT 2024","719","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"passed","Thu Oct 03 13:17:50 GMT 2024","Thu Oct 03 13:17:51 GMT 2024","750","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"failed","Thu Oct 03 13:19:25 GMT 2024","Thu Oct 03 13:19:25 GMT 2024","719","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Thu Oct 03 13:18:12 GMT 2024","Thu Oct 03 13:18:12 GMT 2024","719","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"failed","Thu Oct 03 13:18:38 GMT 2024","Thu Oct 03 13:18:38 GMT 2024","717","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Thu Oct 03 13:17:53 GMT 2024","Thu Oct 03 13:17:54 GMT 2024","685","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Thu Oct 03 13:18:15 GMT 2024","Thu Oct 03 13:18:16 GMT 2024","748","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
