"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 11 13:16:58 GMT 2024","Fri Oct 11 13:16:59 GMT 2024","796","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"passed","Fri Oct 11 13:16:55 GMT 2024","Fri Oct 11 13:16:56 GMT 2024","762","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"passed","Fri Oct 11 13:15:31 GMT 2024","Fri Oct 11 13:15:32 GMT 2024","804","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"failed","Fri Oct 11 13:15:44 GMT 2024","Fri Oct 11 13:15:45 GMT 2024","794","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"failed","Fri Oct 11 13:15:39 GMT 2024","Fri Oct 11 13:15:39 GMT 2024","798","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Fri Oct 11 13:17:27 GMT 2024","Fri Oct 11 13:17:27 GMT 2024","804","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"passed","Fri Oct 11 13:15:40 GMT 2024","Fri Oct 11 13:15:41 GMT 2024","800","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"passed","Fri Oct 11 13:15:14 GMT 2024","Fri Oct 11 13:15:15 GMT 2024","873","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Fri Oct 11 13:16:44 GMT 2024","Fri Oct 11 13:16:45 GMT 2024","804","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Fri Oct 11 13:15:49 GMT 2024","Fri Oct 11 13:15:50 GMT 2024","799","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"failed","Fri Oct 11 13:17:23 GMT 2024","Fri Oct 11 13:17:23 GMT 2024","800","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"passed","Fri Oct 11 13:15:27 GMT 2024","Fri Oct 11 13:15:27 GMT 2024","762","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"failed","Fri Oct 11 13:17:15 GMT 2024","Fri Oct 11 13:17:16 GMT 2024","793","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Fri Oct 11 13:17:08 GMT 2024","Fri Oct 11 13:17:08 GMT 2024","809","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"failed","Fri Oct 11 13:16:01 GMT 2024","Fri Oct 11 13:16:02 GMT 2024","801","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"failed","Fri Oct 11 13:15:21 GMT 2024","Fri Oct 11 13:15:22 GMT 2024","799","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"failed","Fri Oct 11 13:17:30 GMT 2024","Fri Oct 11 13:17:31 GMT 2024","796","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Fri Oct 11 13:16:21 GMT 2024","Fri Oct 11 13:16:22 GMT 2024","799","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Fri Oct 11 13:16:48 GMT 2024","Fri Oct 11 13:16:49 GMT 2024","805","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"passed","Fri Oct 11 13:15:23 GMT 2024","Fri Oct 11 13:15:24 GMT 2024","813","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"failed","Fri Oct 11 13:16:25 GMT 2024","Fri Oct 11 13:16:26 GMT 2024","812","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Fri Oct 11 13:17:06 GMT 2024","Fri Oct 11 13:17:07 GMT 2024","808","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"passed","Fri Oct 11 13:15:13 GMT 2024","Fri Oct 11 13:15:14 GMT 2024","816","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"failed","Fri Oct 11 13:16:33 GMT 2024","Fri Oct 11 13:16:33 GMT 2024","807","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
