"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 10 13:18:55 GMT 2024","Thu Oct 10 13:18:56 GMT 2024","710","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"passed","Thu Oct 10 13:17:28 GMT 2024","Thu Oct 10 13:17:29 GMT 2024","667","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"passed","Thu Oct 10 13:17:07 GMT 2024","Thu Oct 10 13:17:08 GMT 2024","714","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"failed","Thu Oct 10 13:18:32 GMT 2024","Thu Oct 10 13:18:33 GMT 2024","712","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Thu Oct 10 13:18:59 GMT 2024","Thu Oct 10 13:18:59 GMT 2024","705","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"passed","Thu Oct 10 13:17:26 GMT 2024","Thu Oct 10 13:17:27 GMT 2024","703","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"passed","Thu Oct 10 13:17:27 GMT 2024","Thu Oct 10 13:17:28 GMT 2024","661","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Thu Oct 10 13:17:19 GMT 2024","Thu Oct 10 13:17:20 GMT 2024","709","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"failed","Thu Oct 10 13:17:46 GMT 2024","Thu Oct 10 13:17:47 GMT 2024","713","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Thu Oct 10 13:18:25 GMT 2024","Thu Oct 10 13:18:26 GMT 2024","668","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"failed","Thu Oct 10 13:18:23 GMT 2024","Thu Oct 10 13:18:24 GMT 2024","712","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"passed","Thu Oct 10 13:17:20 GMT 2024","Thu Oct 10 13:17:21 GMT 2024","719","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Thu Oct 10 13:18:48 GMT 2024","Thu Oct 10 13:18:48 GMT 2024","710","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"failed","Thu Oct 10 13:18:29 GMT 2024","Thu Oct 10 13:18:29 GMT 2024","708","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"failed","Thu Oct 10 13:17:57 GMT 2024","Thu Oct 10 13:17:58 GMT 2024","707","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Thu Oct 10 13:17:39 GMT 2024","Thu Oct 10 13:17:39 GMT 2024","710","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"passed","Thu Oct 10 13:17:00 GMT 2024","Thu Oct 10 13:17:01 GMT 2024","700","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Thu Oct 10 13:16:53 GMT 2024","Thu Oct 10 13:16:54 GMT 2024","781","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"passed","Thu Oct 10 13:16:49 GMT 2024","Thu Oct 10 13:16:50 GMT 2024","711","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"passed","Thu Oct 10 13:17:16 GMT 2024","Thu Oct 10 13:17:16 GMT 2024","666","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"passed","Thu Oct 10 13:17:24 GMT 2024","Thu Oct 10 13:17:25 GMT 2024","712","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"failed","Thu Oct 10 13:17:14 GMT 2024","Thu Oct 10 13:17:14 GMT 2024","751","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"passed","Thu Oct 10 13:18:25 GMT 2024","Thu Oct 10 13:18:25 GMT 2024","735","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"passed","Thu Oct 10 13:17:01 GMT 2024","Thu Oct 10 13:17:02 GMT 2024","668","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"passed","Thu Oct 10 13:16:59 GMT 2024","Thu Oct 10 13:17:00 GMT 2024","675","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"failed","Thu Oct 10 13:16:48 GMT 2024","Thu Oct 10 13:16:49 GMT 2024","725","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"failed","Thu Oct 10 13:18:12 GMT 2024","Thu Oct 10 13:18:12 GMT 2024","711","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"failed","Thu Oct 10 13:17:10 GMT 2024","Thu Oct 10 13:17:11 GMT 2024","704","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Thu Oct 10 13:18:40 GMT 2024","Thu Oct 10 13:18:41 GMT 2024","722","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
