"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 26 13:18:39 GMT 2024","Thu Sep 26 13:18:40 GMT 2024","733","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"failed","Thu Sep 26 13:18:24 GMT 2024","Thu Sep 26 13:18:25 GMT 2024","748","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Thu Sep 26 13:18:35 GMT 2024","Thu Sep 26 13:18:36 GMT 2024","720","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Thu Sep 26 13:19:27 GMT 2024","Thu Sep 26 13:19:28 GMT 2024","723","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"passed","Thu Sep 26 13:17:15 GMT 2024","Thu Sep 26 13:17:16 GMT 2024","833","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"failed","Thu Sep 26 13:19:07 GMT 2024","Thu Sep 26 13:19:08 GMT 2024","729","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"passed","Thu Sep 26 13:17:24 GMT 2024","Thu Sep 26 13:17:24 GMT 2024","716","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"failed","Thu Sep 26 13:18:17 GMT 2024","Thu Sep 26 13:18:17 GMT 2024","734","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"passed","Thu Sep 26 13:18:02 GMT 2024","Thu Sep 26 13:18:02 GMT 2024","694","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Thu Sep 26 13:18:51 GMT 2024","Thu Sep 26 13:18:51 GMT 2024","714","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Thu Sep 26 13:19:19 GMT 2024","Thu Sep 26 13:19:20 GMT 2024","732","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Thu Sep 26 13:17:41 GMT 2024","Thu Sep 26 13:17:42 GMT 2024","712","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"failed","Thu Sep 26 13:18:47 GMT 2024","Thu Sep 26 13:18:47 GMT 2024","709","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Thu Sep 26 13:19:00 GMT 2024","Thu Sep 26 13:19:01 GMT 2024","742","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"failed","Thu Sep 26 13:19:16 GMT 2024","Thu Sep 26 13:19:16 GMT 2024","753","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Thu Sep 26 13:18:54 GMT 2024","Thu Sep 26 13:18:55 GMT 2024","719","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"passed","Thu Sep 26 13:17:54 GMT 2024","Thu Sep 26 13:17:55 GMT 2024","719","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Thu Sep 26 13:17:40 GMT 2024","Thu Sep 26 13:17:40 GMT 2024","726","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"passed","Thu Sep 26 13:18:55 GMT 2024","Thu Sep 26 13:18:56 GMT 2024","748","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"failed","Thu Sep 26 13:19:23 GMT 2024","Thu Sep 26 13:19:24 GMT 2024","705","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"passed","Thu Sep 26 13:19:01 GMT 2024","Thu Sep 26 13:19:01 GMT 2024","683","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"passed","Thu Sep 26 13:18:01 GMT 2024","Thu Sep 26 13:18:02 GMT 2024","691","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Thu Sep 26 13:18:05 GMT 2024","Thu Sep 26 13:18:06 GMT 2024","717","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"passed","Thu Sep 26 13:19:12 GMT 2024","Thu Sep 26 13:19:13 GMT 2024","733","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"failed","Thu Sep 26 13:18:20 GMT 2024","Thu Sep 26 13:18:21 GMT 2024","707","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"failed","Thu Sep 26 13:19:04 GMT 2024","Thu Sep 26 13:19:04 GMT 2024","722","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"failed","Thu Sep 26 13:17:44 GMT 2024","Thu Sep 26 13:17:45 GMT 2024","730","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Thu Sep 26 13:17:48 GMT 2024","Thu Sep 26 13:17:49 GMT 2024","728","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"passed","Thu Sep 26 13:17:49 GMT 2024","Thu Sep 26 13:17:50 GMT 2024","784","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"passed","Thu Sep 26 13:17:36 GMT 2024","Thu Sep 26 13:17:36 GMT 2024","724","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"failed","Thu Sep 26 13:17:22 GMT 2024","Thu Sep 26 13:17:23 GMT 2024","779","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"passed","Thu Sep 26 13:17:34 GMT 2024","Thu Sep 26 13:17:35 GMT 2024","729","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Thu Sep 26 13:18:28 GMT 2024","Thu Sep 26 13:18:29 GMT 2024","725","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Thu Sep 26 13:17:53 GMT 2024","Thu Sep 26 13:17:54 GMT 2024","726","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"failed","Thu Sep 26 13:18:13 GMT 2024","Thu Sep 26 13:18:14 GMT 2024","729","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"failed","Thu Sep 26 13:18:59 GMT 2024","Thu Sep 26 13:18:59 GMT 2024","711","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"failed","Thu Sep 26 13:17:18 GMT 2024","Thu Sep 26 13:17:19 GMT 2024","738","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Thu Sep 26 13:17:28 GMT 2024","Thu Sep 26 13:17:28 GMT 2024","768","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"passed","Thu Sep 26 13:17:24 GMT 2024","Thu Sep 26 13:17:25 GMT 2024","706","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Thu Sep 26 13:18:32 GMT 2024","Thu Sep 26 13:18:32 GMT 2024","732","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"passed","Thu Sep 26 13:18:02 GMT 2024","Thu Sep 26 13:18:03 GMT 2024","672","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"passed","Thu Sep 26 13:17:59 GMT 2024","Thu Sep 26 13:17:59 GMT 2024","730","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"passed","Thu Sep 26 13:17:59 GMT 2024","Thu Sep 26 13:18:00 GMT 2024","684","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
