"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 15 13:20:14 GMT 2024","Tue Oct 15 13:20:15 GMT 2024","702","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"failed","Tue Oct 15 13:18:44 GMT 2024","Tue Oct 15 13:18:44 GMT 2024","720","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Tue Oct 15 13:18:47 GMT 2024","Tue Oct 15 13:18:48 GMT 2024","654","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Tue Oct 15 13:20:10 GMT 2024","Tue Oct 15 13:20:11 GMT 2024","709","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"failed","Tue Oct 15 13:18:55 GMT 2024","Tue Oct 15 13:18:56 GMT 2024","717","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"passed","Tue Oct 15 13:18:46 GMT 2024","Tue Oct 15 13:18:46 GMT 2024","682","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
"failed","Tue Oct 15 13:18:18 GMT 2024","Tue Oct 15 13:18:19 GMT 2024","714","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"passed","Tue Oct 15 13:18:21 GMT 2024","Tue Oct 15 13:18:21 GMT 2024","743","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Tue Oct 15 13:20:21 GMT 2024","Tue Oct 15 13:20:22 GMT 2024","690","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Tue Oct 15 13:19:22 GMT 2024","Tue Oct 15 13:19:23 GMT 2024","720","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Tue Oct 15 13:19:58 GMT 2024","Tue Oct 15 13:19:59 GMT 2024","707","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"failed","Tue Oct 15 13:20:06 GMT 2024","Tue Oct 15 13:20:07 GMT 2024","707","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"passed","Tue Oct 15 13:18:35 GMT 2024","Tue Oct 15 13:18:36 GMT 2024","721","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"passed","Tue Oct 15 13:19:42 GMT 2024","Tue Oct 15 13:19:43 GMT 2024","712","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"failed","Tue Oct 15 13:18:52 GMT 2024","Tue Oct 15 13:18:52 GMT 2024","744","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"passed","Tue Oct 15 13:18:23 GMT 2024","Tue Oct 15 13:18:24 GMT 2024","690","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"passed","Tue Oct 15 13:18:20 GMT 2024","Tue Oct 15 13:18:21 GMT 2024","728","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"failed","Tue Oct 15 13:19:26 GMT 2024","Tue Oct 15 13:19:27 GMT 2024","706","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"passed","Tue Oct 15 13:18:46 GMT 2024","Tue Oct 15 13:18:47 GMT 2024","657","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"passed","Tue Oct 15 13:18:21 GMT 2024","Tue Oct 15 13:18:22 GMT 2024","650","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"failed","Tue Oct 15 13:19:46 GMT 2024","Tue Oct 15 13:19:46 GMT 2024","698","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"passed","Tue Oct 15 13:18:36 GMT 2024","Tue Oct 15 13:18:37 GMT 2024","665","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"failed","Tue Oct 15 13:18:26 GMT 2024","Tue Oct 15 13:18:27 GMT 2024","722","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"failed","Tue Oct 15 13:19:15 GMT 2024","Tue Oct 15 13:19:15 GMT 2024","705","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Tue Oct 15 13:19:30 GMT 2024","Tue Oct 15 13:19:30 GMT 2024","703","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Tue Oct 15 13:18:30 GMT 2024","Tue Oct 15 13:18:31 GMT 2024","691","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Tue Oct 15 13:19:37 GMT 2024","Tue Oct 15 13:19:38 GMT 2024","707","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Tue Oct 15 13:20:03 GMT 2024","Tue Oct 15 13:20:03 GMT 2024","745","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Tue Oct 15 13:19:18 GMT 2024","Tue Oct 15 13:19:19 GMT 2024","706","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Tue Oct 15 13:20:18 GMT 2024","Tue Oct 15 13:20:18 GMT 2024","717","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"failed","Tue Oct 15 13:18:14 GMT 2024","Tue Oct 15 13:18:15 GMT 2024","712","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"failed","Tue Oct 15 13:19:41 GMT 2024","Tue Oct 15 13:19:42 GMT 2024","698","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"passed","Tue Oct 15 13:18:27 GMT 2024","Tue Oct 15 13:18:28 GMT 2024","702","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"passed","Tue Oct 15 13:18:19 GMT 2024","Tue Oct 15 13:18:20 GMT 2024","714","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"passed","Tue Oct 15 13:18:45 GMT 2024","Tue Oct 15 13:18:46 GMT 2024","705","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"passed","Tue Oct 15 13:19:47 GMT 2024","Tue Oct 15 13:19:48 GMT 2024","672","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"failed","Tue Oct 15 13:18:39 GMT 2024","Tue Oct 15 13:18:40 GMT 2024","709","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"passed","Tue Oct 15 13:19:59 GMT 2024","Tue Oct 15 13:20:00 GMT 2024","712","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"passed","Tue Oct 15 13:18:48 GMT 2024","Tue Oct 15 13:18:49 GMT 2024","660","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"failed","Tue Oct 15 13:19:07 GMT 2024","Tue Oct 15 13:19:08 GMT 2024","812","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Tue Oct 15 13:18:11 GMT 2024","Tue Oct 15 13:18:12 GMT 2024","677","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
