"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 01 13:19:03 GMT 2024","Tue Oct 01 13:19:04 GMT 2024","811","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Tue Oct 01 13:18:07 GMT 2024","Tue Oct 01 13:18:08 GMT 2024","798","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"failed","Tue Oct 01 13:20:13 GMT 2024","Tue Oct 01 13:20:13 GMT 2024","699","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"failed","Tue Oct 01 13:18:06 GMT 2024","Tue Oct 01 13:18:06 GMT 2024","706","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"passed","Tue Oct 01 13:18:44 GMT 2024","Tue Oct 01 13:18:45 GMT 2024","651","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"passed","Tue Oct 01 13:18:32 GMT 2024","Tue Oct 01 13:18:33 GMT 2024","694","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"passed","Tue Oct 01 13:18:33 GMT 2024","Tue Oct 01 13:18:34 GMT 2024","741","chromium","Decimal_API/deleteLov.spec.ts","","","","deleteLov",""
"failed","Tue Oct 01 13:19:00 GMT 2024","Tue Oct 01 13:19:00 GMT 2024","697","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"failed","Tue Oct 01 13:19:37 GMT 2024","Tue Oct 01 13:19:38 GMT 2024","709","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"passed","Tue Oct 01 13:18:43 GMT 2024","Tue Oct 01 13:18:43 GMT 2024","666","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
"failed","Tue Oct 01 13:20:16 GMT 2024","Tue Oct 01 13:20:17 GMT 2024","692","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Tue Oct 01 13:19:41 GMT 2024","Tue Oct 01 13:19:42 GMT 2024","702","chromium","Decimal_API/updateFunction.spec.ts","","","","updateFunction",""
"failed","Tue Oct 01 13:20:05 GMT 2024","Tue Oct 01 13:20:06 GMT 2024","725","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"failed","Tue Oct 01 13:19:58 GMT 2024","Tue Oct 01 13:19:59 GMT 2024","696","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Tue Oct 01 13:18:02 GMT 2024","Tue Oct 01 13:18:02 GMT 2024","798","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Tue Oct 01 13:19:11 GMT 2024","Tue Oct 01 13:19:12 GMT 2024","708","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"passed","Tue Oct 01 13:18:17 GMT 2024","Tue Oct 01 13:18:18 GMT 2024","670","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Tue Oct 01 13:18:41 GMT 2024","Tue Oct 01 13:18:41 GMT 2024","691","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"failed","Tue Oct 01 13:19:33 GMT 2024","Tue Oct 01 13:19:34 GMT 2024","705","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"failed","Tue Oct 01 13:18:52 GMT 2024","Tue Oct 01 13:18:53 GMT 2024","701","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"passed","Tue Oct 01 13:19:55 GMT 2024","Tue Oct 01 13:19:55 GMT 2024","707","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"passed","Tue Oct 01 13:18:16 GMT 2024","Tue Oct 01 13:18:17 GMT 2024","735","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"failed","Tue Oct 01 13:19:26 GMT 2024","Tue Oct 01 13:19:26 GMT 2024","698","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Tue Oct 01 13:19:18 GMT 2024","Tue Oct 01 13:19:19 GMT 2024","700","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Tue Oct 01 13:18:49 GMT 2024","Tue Oct 01 13:18:49 GMT 2024","695","chromium","Decimal_API/getEmployee.spec.ts","","","","getEmployee",""
"passed","Tue Oct 01 13:18:45 GMT 2024","Tue Oct 01 13:18:45 GMT 2024","727","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"failed","Tue Oct 01 13:20:02 GMT 2024","Tue Oct 01 13:20:02 GMT 2024","705","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"failed","Tue Oct 01 13:19:46 GMT 2024","Tue Oct 01 13:19:47 GMT 2024","697","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"passed","Tue Oct 01 13:19:43 GMT 2024","Tue Oct 01 13:19:44 GMT 2024","658","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"passed","Tue Oct 01 13:18:24 GMT 2024","Tue Oct 01 13:18:25 GMT 2024","822","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"passed","Tue Oct 01 13:18:18 GMT 2024","Tue Oct 01 13:18:19 GMT 2024","693","chromium","Decimal_API/createtLovValue.spec.ts","","","","createLovValue",""
"passed","Tue Oct 01 13:18:43 GMT 2024","Tue Oct 01 13:18:44 GMT 2024","720","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Tue Oct 01 13:19:50 GMT 2024","Tue Oct 01 13:19:51 GMT 2024","698","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"failed","Tue Oct 01 13:19:07 GMT 2024","Tue Oct 01 13:19:08 GMT 2024","718","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Tue Oct 01 13:18:11 GMT 2024","Tue Oct 01 13:18:12 GMT 2024","794","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"failed","Tue Oct 01 13:18:36 GMT 2024","Tue Oct 01 13:18:37 GMT 2024","790","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"failed","Tue Oct 01 13:18:31 GMT 2024","Tue Oct 01 13:18:32 GMT 2024","791","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"passed","Tue Oct 01 13:18:45 GMT 2024","Tue Oct 01 13:18:46 GMT 2024","654","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
